"sampleid","seq_id","clade_name","database_used","kingdom","phylum","class","order","family","genus","species","taxid","clean_relative_abundance"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Intestinibacillus|s__Intestinibacillus_massiliensis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Eubacteriaceae","g__Intestinibacillus","s__Intestinibacillus_massiliensis","1871029.0","0.03004416069545"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Intestinibacillus|s__Intestinibacillus_sp_Marseille_P6563","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Eubacteriaceae","g__Intestinibacillus","s__Intestinibacillus_sp_Marseille_P6563","2364792.0","0.01284135263441"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An131","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Lachnoclostridium","s__Lachnoclostridium_sp_An131","1965555.0","0.30174620652501"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Lachnoclostridium_sp_An138","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Lachnoclostridium","s__Lachnoclostridium_sp_An138","1965560.0","0.01708769633424"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_cremoris","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Lactococcus","s__Lactococcus_cremoris","1359.0","0.08621868337508999"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Lactococcus","s__Lactococcus_lactis","1358.0","0.54110185712306"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter_asaccharolyticus","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Oscillospiraceae","g__Lawsonibacter","s__Lawsonibacter_asaccharolyticus","2108523.0","0.99345257288139"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Lawsonibacter|s__Lawsonibacter_faecis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Oscillospiraceae","g__Lawsonibacter","s__Lawsonibacter_faecis","2763052.0","1.55147585384443"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Lentihominibacter|s__Lentihominibacter_faecis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Eubacteriales_Family_XIII_Incertae_Sedis","g__Lentihominibacter","s__Lentihominibacter_faecis","2764712.0","0.004706790607036574"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_reuteri","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Limosilactobacillus","s__Limosilactobacillus_reuteri","1598.0","0.009324049871004521"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Massiliimalia|s__Massiliimalia_timonensis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Oscillospiraceae","g__Massiliimalia","s__Massiliimalia_timonensis","1987501.0","0.07952941302867"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Massilimicrobiota|s__Massilimicrobiota_timonensis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Erysipelotrichia","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Massilimicrobiota","s__Massilimicrobiota_timonensis","1776392.0","0.27498912513935997"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Massilioclostridium|s__Massilioclostridium_coli","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Clostridiaceae","g__Massilioclostridium","s__Massilioclostridium_coli","1870991.0","0.010283314261019999"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_glycyrrhizinilyticus","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Mediterraneibacter","s__Mediterraneibacter_glycyrrhizinilyticus","342942.0","0.20758481400055"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis|g__Mogibacterium|s__Mogibacterium_diversum","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Eubacteriales_Family_XIII_Incertae_Sedis","g__Mogibacterium","s__Mogibacterium_diversum","114527.0","0.01467035007138"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Neglectibacter|s__Neglectibacter_timonensis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Oscillospiraceae","g__Neglectibacter","s__Neglectibacter_timonensis","1776382.0","2.98602377364123"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Oliverpabstia|s__Oliverpabstia_intestinalis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Oliverpabstia","s__Oliverpabstia_intestinalis","2606633.0","1.0456877164660001"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_valericigenes","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Oscillospiraceae","g__Oscillibacter","s__Oscillibacter_valericigenes","351091.0","0.40878732225949"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Oscillospiraceae_unclassified|s__Oscillospiraceae_bacterium_CLA_AA_H250","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Oscillospiraceae","g__Oscillospiraceae_unclassified","s__Oscillospiraceae_bacterium_CLA_AA_H250","2885357.0","3.12341601467597"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Tannerellaceae","g__Parabacteroides","s__Parabacteroides_merdae","46503.0","4.3641029963454505"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Proteobacteria","c__Betaproteobacteria","o__Burkholderiales","f__Sutterellaceae","g__Parasutterella","s__Parasutterella_excrementihominis","487175.0","0.14376175658448"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_faecium","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Negativicutes","o__Acidaminococcales","f__Acidaminococcaceae","g__Phascolarctobacterium","s__Phascolarctobacterium_faecium","33025.0","0.73213616284779"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_vulgatus","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Bacteroidaceae","g__Phocaeicola","s__Phocaeicola_vulgatus","821.0","7.639850196156769"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Pseudoflavonifractor|s__Pseudoflavonifractor_phocaeensis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Oscillospiraceae","g__Pseudoflavonifractor","s__Pseudoflavonifractor_phocaeensis","1870988.0","0.12452530801659"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified|s__Rikenellaceae_bacterium","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales","f__Rikenellaceae","g__Rikenellaceae_unclassified","s__Rikenellaceae_bacterium","2049048.0","0.47225225430329"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Actinobacteria","c__Actinomycetia","o__Micrococcales","f__Micrococcaceae","g__Rothia","s__Rothia_mucilaginosa","43675.0","0.01933877010282"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_gnavus","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Mediterraneibacter","s__Ruminococcus_gnavus","33038.0","4.56196726452713"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Mediterraneibacter","s__Ruminococcus_lactaris","46228.0","0.37358871424166"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Mediterraneibacter","s__Ruminococcus_torques","33039.0","5.26554292893603"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Oscillospiraceae","g__Ruthenibacterium","s__Ruthenibacterium_lactatiformans","1550024.0","0.6369387647821"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Sellimonas","s__Sellimonas_intestinalis","1653434.0","0.65305440653445"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Senegalimassilia|s__Senegalimassilia_anaerobia","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Actinobacteria","c__Coriobacteriia","o__Coriobacteriales","f__Coriobacteriaceae","g__Senegalimassilia","s__Senegalimassilia_anaerobia","1473216.0","0.00289058336193007"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mitis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus","s__Streptococcus_mitis","28037.0","0.03711713679788"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_parasanguinis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus","s__Streptococcus_parasanguinis","1318.0","0.8664203872588699"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus","s__Streptococcus_salivarius","1304.0","0.16155291347141"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus","s__Streptococcus_thermophilus","1308.0","1.54032280653645"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Candidatus_Saccharibacteria|c__Candidatus_Saccharibacteria_unclassified|o__Candidatus_Saccharibacteria_unclassified|f__Candidatus_Saccharibacteria_unclassified|g__Candidatus_Saccharibacteria_unclassified|s__TM7_phylum_sp_oral_taxon_352","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Candidatus_Saccharibacteria","c__Candidatus_Saccharibacteria_unclassified","o__Candidatus_Saccharibacteria_unclassified","f__Candidatus_Saccharibacteria_unclassified","g__Candidatus_Saccharibacteria_unclassified","s__TM7_phylum_sp_oral_taxon_352","713054.0","0.004335875042895105"
"AML_013_06","20240830_clin_SSG_AML_013_06","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Wansuia|s__Wansuia_hejianensis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Clostridia","o__Eubacteriales","f__Lachnospiraceae","g__Wansuia","s__Wansuia_hejianensis","2763667.0","0.59144405231137"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_animalis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Actinobacteria","c__Actinomycetia","o__Bifidobacteriales","f__Bifidobacteriaceae","g__Bifidobacterium","s__Bifidobacterium_animalis","28025.0","0.07372270044216"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae|g__Nakaseomyces|s__Candida_glabrata","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Eukaryota","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Nakaseomyces","s__Candida_glabrata","5478.0","0.51278201783953"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Dellaglioa|s__Dellaglioa_algida","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Dellaglioa","s__Dellaglioa_algida","105612.0","0.018463155250729998"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lacticaseibacillus|s__Lacticaseibacillus_paracasei","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lacticaseibacillus","s__Lacticaseibacillus_paracasei","1597.0","0.21156841544553"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Lactobacillus","s__Lactobacillus_acidophilus","1579.0","0.03834100105235"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Lactococcus|s__Lactococcus_lactis","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Lactococcus","s__Lactococcus_lactis","1358.0","0.30988940873152"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_gelidum","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Lactobacillaceae","g__Leuconostoc","s__Leuconostoc_gelidum","1244.0","0.010032754416929999"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella_ornithinolytica","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Proteobacteria","c__Gammaproteobacteria","o__Enterobacterales","f__Enterobacteriaceae","g__Raoultella","s__Raoultella_ornithinolytica","54291.0","92.62419322940652"
"AML_013_33","20240830_clin_SSG_AML_013_33","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus","mpa_vJun23_CHOCOPhlAnSGB_202403","k__Bacteria","p__Firmicutes","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus","s__Streptococcus_thermophilus","1308.0","6.20100731741469"
